Time,variable,DAPI,Hoechst,Name,Genus,Species,Foe,IVV,Common Name,Documented cytotoxins,Documented adhesins/ adherence,Documented immune evasion,Common/ rare/ emerging,Healthy/ opportunistic/ nosocomial,Reservoir,Threat Level,Gram stain,rod_shape,coccus_shape
11,salmonella,5006,0.40121824156447866,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
12,salmonella,6364,0.5100585076540836,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
13,salmonella,6785,0.5438005930912879,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
14,salmonella,6808,0.5456439849322754,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
15,salmonella,7003,0.5612727418449948,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
16,salmonella,7411,0.5939729101546847,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
17,salmonella,7909,0.6338863508856296,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
18,salmonella,8248,0.6610563436723571,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
0,salmonella,2348,0.1946932006633499,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
1,salmonella,2485,0.2060530679933665,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
2,salmonella,3362,0.27877280265339965,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
3,salmonella,3681,0.30522388059701494,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
4,salmonella,3910,0.324212271973466,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
5,salmonella,4001,0.33175787728026535,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
6,salmonella,4164,0.345273631840796,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
7,salmonella,4166,0.34543946932006636,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
8,salmonella,4172,0.3459369817578773,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
9,salmonella,4163,0.34519071310116084,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
10,salmonella,4281,0.35497512437810946,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
11,salmonella,4916,0.4076285240464345,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
12,salmonella,6295,0.5219734660033167,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
13,salmonella,6408,0.5313432835820896,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
14,salmonella,6554,0.5434494195688225,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
15,salmonella,6750,0.5597014925373134,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
16,salmonella,7193,0.5964344941956883,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
17,salmonella,7576,0.6281923714759535,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
18,salmonella,7938,0.6582089552238806,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
0,salmonella,2595,0.20892037678125755,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
1,salmonella,2739,0.22051364624426376,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
2,salmonella,3466,0.27904355526930197,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
3,salmonella,3754,0.3022300941953144,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
4,salmonella,3905,0.31438692536832785,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
5,salmonella,3967,0.3193784719426777,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
6,salmonella,4145,0.3337090411400048,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
7,salmonella,4167,0.3354802350857419,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
8,salmonella,4167,0.3354802350857419,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
9,salmonella,4216,0.3394251670557926,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
10,salmonella,4290,0.34538281941872634,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
11,salmonella,4884,0.3932050559536269,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
12,salmonella,6528,0.5255615489896144,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
13,salmonella,6570,0.5289429192496579,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
14,salmonella,6590,0.5305530955639642,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
15,salmonella,6737,0.5423878914741164,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
16,salmonella,7063,0.568633765397311,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
17,salmonella,7396,0.5954432010305128,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
18,salmonella,7832,0.6305450446823927,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
0,salmonella,1713,0.16945296270649915,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
1,salmonella,2017,0.19952517558611138,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
2,salmonella,3154,0.31199920862597685,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
3,salmonella,3644,0.3604708675437729,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
4,salmonella,3809,0.376792956771194,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
5,salmonella,3691,0.3651201899297656,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
6,salmonella,3182,0.3147690177069938,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
7,salmonella,2559,0.2531407656543674,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
8,salmonella,2762,0.27322188149174004,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
9,salmonella,3040,0.30072212879612226,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
10,salmonella,3406,0.3369274903551291,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
11,salmonella,3933,0.38905925412998316,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
12,salmonella,4680,0.46295380354139876,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
13,salmonella,6716,0.6643584924324859,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
14,salmonella,8844,0.8748639825897715,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
15,salmonella,9721,0.961618359877337,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
16,salmonella,10097,0.9988129389652785,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
17,salmonella,10048,0.9939657730734989,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
18,salmonella,9461,0.9358987041250371,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
0,salmonella,2101,0.20143815915627997,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
1,salmonella,2132,0.20441035474592523,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
2,salmonella,2753,0.26395014381591564,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
3,salmonella,3191,0.3059443911792905,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
4,salmonella,3365,0.32262703739213805,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
5,salmonella,3390,0.32502396931927136,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
6,salmonella,2925,0.28044103547459254,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
7,salmonella,2311,0.22157238734419943,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
8,salmonella,2399,0.23000958772770852,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
9,salmonella,2647,0.25378715244487055,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
10,salmonella,2903,0.27833173537871525,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
11,salmonella,3269,0.31342281879194633,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
12,salmonella,4040,0.38734419942473636,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
13,salmonella,7115,0.6821668264621285,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
14,salmonella,10021,0.9607861936720997,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
15,salmonella,11067,1.0610738255033556,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
16,salmonella,11318,1.0851390220517738,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
17,salmonella,11052,1.0596356663470758,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
18,salmonella,10144,0.9725790987535954,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
0,salmonella,1828,0.161427057576828,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
1,salmonella,2150,0.1898622394913458,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
2,salmonella,2992,0.26421759095725894,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
3,salmonella,3344,0.2953020134228188,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
4,salmonella,3562,0.3145531614270576,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
5,salmonella,3599,0.3178205581066761,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
6,salmonella,3182,0.2809961144471918,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
7,salmonella,2571,0.22703991522430236,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
8,salmonella,2725,0.2406393500529848,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
9,salmonella,2922,0.2580360296714942,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
10,salmonella,3217,0.2840868950900742,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
11,salmonella,3644,0.3217944189332391,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
12,salmonella,4517,0.39888731896856233,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
13,salmonella,8084,0.7138820204874603,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
14,salmonella,10501,0.9273225008830802,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
15,salmonella,11343,1.0016778523489933,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
16,salmonella,11515,1.016866831508301,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
17,salmonella,11201,0.9891381137407277,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
18,salmonella,10611,0.9370363829035676,salmonella,salmonella,0,1,0,Salmonella enterica,+,+,+,Common,Healthy/opportunistic,Environmental/animal,High,-,0.0,0.0
0,shiga toxin,2277,0.17991466498103667,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
1,shiga toxin,2499,0.19745575221238937,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
2,shiga toxin,2374,0.18757901390644754,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
3,shiga toxin,2411,0.19050252844500631,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
4,shiga toxin,2378,0.18789506953223767,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
5,shiga toxin,2449,0.19350505689001266,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
6,shiga toxin,2646,0.20907079646017698,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
7,shiga toxin,3178,0.25110619469026546,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
8,shiga toxin,3899,0.30807522123893805,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
9,shiga toxin,4776,0.37737041719342607,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
10,shiga toxin,5427,0.4288084702907712,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
11,shiga toxin,6014,0.4751896333754741,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
12,shiga toxin,6533,0.5161978508217446,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
13,shiga toxin,6736,0.5322376738305942,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
14,shiga toxin,6968,0.5505689001264222,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
15,shiga toxin,7077,0.5591814159292036,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
16,shiga toxin,7149,0.564870417193426,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
17,shiga toxin,7239,0.5719816687737042,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
18,shiga toxin,7294,0.5763274336283186,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
0,shiga toxin,2302,0.16895412844036697,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
1,shiga toxin,2289,0.168,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
2,shiga toxin,2255,0.1655045871559633,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
3,shiga toxin,2212,0.162348623853211,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
4,shiga toxin,2217,0.16271559633027524,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
5,shiga toxin,2192,0.16088073394495414,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
6,shiga toxin,2306,0.16924770642201836,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
7,shiga toxin,2584,0.18965137614678898,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
8,shiga toxin,3200,0.23486238532110093,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
9,shiga toxin,3947,0.2896880733944954,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
10,shiga toxin,4624,0.3393761467889908,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
11,shiga toxin,5202,0.38179816513761466,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
12,shiga toxin,5810,0.42642201834862387,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
13,shiga toxin,6281,0.46099082568807337,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
14,shiga toxin,6609,0.4850642201834862,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
15,shiga toxin,6805,0.49944954128440366,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
16,shiga toxin,7095,0.5207339449541284,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
17,shiga toxin,7385,0.5420183486238532,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
18,shiga toxin,7622,0.5594128440366972,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
0,shiga toxin,2544,0.18880807481074663,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
1,shiga toxin,2591,0.19229627430607096,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
2,shiga toxin,2514,0.18658156449458216,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
3,shiga toxin,2435,0.18071842066201574,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
4,shiga toxin,2457,0.18235119489386967,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
5,shiga toxin,2499,0.18546830933649994,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
6,shiga toxin,2745,0.20372569392904855,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
7,shiga toxin,3244,0.24075998218791747,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
8,shiga toxin,3987,0.2959032210182574,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
9,shiga toxin,4994,0.3706397506308446,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
10,shiga toxin,5857,0.43468903072584236,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
11,shiga toxin,6501,0.4824847855128395,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
12,shiga toxin,6923,0.5138043639602197,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
13,shiga toxin,7328,0.54386225322844,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
14,shiga toxin,7625,0.5659047053584682,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
15,shiga toxin,7837,0.5816387115926971,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
16,shiga toxin,8034,0.5962594626688437,shiga toxin,0,0,1,0,Shiga Toxin,0,0,0,0,0,0,0,0,0.0,0.0
