,Unnamed: 0,Unnamed: 0.1,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,PE-Texas Red-A,file_name,Organism,Time,Name,Genus,Species,Foe,IVV,Common Name,Documented cytotoxins,Documented adhesins/ adherence,Documented immune evasion,Common/ rare/ emerging,Healthy/ opportunistic/ nosocomial,Reservoir,Threat Level,Gram stain,index_col,scaled_FSC-A,scaled_FSC-H,scaled_FSC-W,scaled_SSC-A,scaled_SSC-H,scaled_SSC-W,scaled_FITC-A,scaled_PE-Texas Red-A,org_index,Foe_prob_predictions
756,756,204887,4.957498565162362,4.875645719848249,4.898332804462896,3.7983467468842567,3.7709256146389993,4.843901112914499,3.971330128531233,1.5710096918836565,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,204887,0.5092847223881325,0.5390128712880715,0.2272472099067349,0.5992230393287636,0.4492377229589457,0.6953809833083668,0.7403384487299262,0.4933396330941987,42,0.97
757,757,212424,5.077464685156911,4.897275115194262,4.996669523955196,4.10144461844425,4.029221394253928,4.8887031283525895,4.0180344027045285,2.2723058373221634,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,212424,0.6369726587337361,0.5577005474690129,0.3733240585461575,0.7752892254338533,0.564752638881648,0.7230960831461228,0.7487182415013418,0.6987259705048022,42,0.97
758,758,211775,4.862035686403983,4.807372644637572,4.871142997826545,3.768193961633072,3.741939077729199,4.842734847441244,3.807156032294516,1.6635124517197335,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,211775,0.40767721864606,0.4800253174982503,0.18685740140936336,0.5817076213804357,0.4362743776847111,0.6946595165682541,0.7108819390367563,0.5204306176471296,42,0.97
759,759,204386,5.265636295301034,5.10331101318382,4.978805207748711,4.030176150768816,3.8184898222042136,5.028166263747519,4.234267438156495,2.0519239336862336,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,204386,0.8372562436260758,0.7357144069266361,0.3467870434005009,0.7338901643695661,0.4705093652831709,0.8093697626527518,0.7875152907970508,0.6341834340688464,42,0.97
760,760,212222,4.993312620855536,4.854603568249297,4.955188970709128,3.973829558850312,3.91555811541152,4.874751401385835,4.350232530261267,2.1189918143041417,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,212222,0.5474040085985701,0.5208325704086034,0.3117056872064481,0.7011590551471539,0.5139202012841251,0.7144653663801086,0.8083220254644263,0.6538253876823099,42,0.97
761,761,206121,5.090353986885203,5.032114880434638,4.874719031201908,4.385157281790507,4.313001986537056,4.888635214778391,2.809398093194204,2.9846623281581834,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,206121,0.6506916015377238,0.6742013478296167,0.19216951359695056,0.9400947594615152,0.6916648606258461,0.7230540709404023,0.5318618190650383,0.9073515155546706,42,0.97
762,762,207709,5.265258458454847,5.117039167877679,4.964699235418652,3.9948008992946034,3.839729375206389,4.971551472714988,4.610275086629941,1.8764487745477576,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,207709,0.8368540866907077,0.7475754555309377,0.3258329583383963,0.7133410738150316,0.4800081080924403,0.7743471287284258,0.8549794839666855,0.5827925908759765,42,0.97
763,763,204125,4.974046292423588,4.8185425886804225,4.97198361742594,4.0215923853991455,3.9440876794154334,4.893984649966956,4.238289521441423,2.1390600959692576,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,204125,0.5268975712932384,0.4896760864583971,0.3366537338676592,0.7289039504338484,0.5266791793523561,0.7263632999756804,0.7882369426165825,0.6597027205268319,42,0.97
764,764,205382,4.881910487004818,4.826502404600207,4.871888034945983,4.298377294802993,4.247727832909723,4.867129398804127,2.6083227421331228,3.128896625537294,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,205382,0.4288312934308109,0.4965533227375083,0.18796413625967026,0.8896852291652375,0.6624729846322543,0.7097502980857469,0.4957843978191913,0.9495929484505612,42,0.97
765,765,209390,4.8547367060278335,4.782006546747984,4.889210061956328,3.94962416021736,3.917977882592908,4.848126259096833,2.677606952720493,1.5733358241362407,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,209390,0.3999084274098337,0.458109151292426,0.2136955937536964,0.6870984080085822,0.5150023684141001,0.6979947127829771,0.5082155368815183,0.4940208799352066,42,0.97
766,766,214853,4.746120669840527,4.602287936100693,4.960312659973504,3.738590322601991,3.694517453811156,4.860552807533435,3.5337212434221965,2.0995425097254623,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,214853,0.2843011416575996,0.3028332803890588,0.31931680526094297,0.5645111963702307,0.4150665015514763,0.7056819346008227,0.6618216140921078,0.6481293326582221,42,0.97
767,767,210141,5.2440827042185925,5.08120684160154,4.979355817279295,4.345914538530138,4.256934117890243,4.9054603358423865,3.666967045880533,2.1252860412394763,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,210141,0.8143153202530513,0.7166165267423068,0.34760496071026825,0.9172990858970888,0.6665902150301751,0.7334623060501668,0.6857288952141489,0.6556687575988394,42,0.97
768,768,213498,4.9465575327409965,4.817472815973104,4.945564668926778,3.973312620452902,3.93033763573773,4.859454948745092,3.623083803257706,1.801815146617585,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,213498,0.4976394524449352,0.4887518088435217,0.29740901672589004,0.7008587713753979,0.5205298913472194,0.705002785111025,0.6778552586824562,0.5609348812793279,42,0.97
769,769,214716,4.953166449406012,4.786808188955903,4.982838188250429,3.950053169663812,3.91232835796041,4.854204764212383,3.8698885448205687,2.050457093605743,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,214716,0.5046737628858686,0.4622577432101779,0.35277793963292314,0.6873476148296369,0.5124757906903012,0.7017549538010308,0.7221375567356422,0.6337538453513571,42,0.97
770,770,202932,5.107511146386866,4.980911937776844,4.943079128330349,3.9458716925990975,3.885361220031512,4.876990397186151,4.156924216382095,2.1266508226477017,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,202932,0.6689531097903814,0.629962292756975,0.2937168055217105,0.6849186412598751,0.5004155600695124,0.7158504378224381,0.7736381846388806,0.6560684567225614,42,0.97
771,771,209104,4.758173036932536,4.644724086082984,4.929928922166256,3.9454292011735026,3.9218424814058577,4.8400666229356375,3.5346352210180845,1.5733358241362407,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,209104,0.29712927915282084,0.3394978757949172,0.27418248827656466,0.6846616029069246,0.5167306924603481,0.6930089187583284,0.6619856021421704,0.4940208799352066,42,0.97
772,772,214231,4.77002208013766,4.68403703748652,4.902465027166134,3.677022643381578,3.656481515790498,4.8370210842880725,3.8327132509753077,0.6812412114896181,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,214231,0.3097410054852299,0.3734640451581228,0.233385528059725,0.52874721554157,0.3980560874090247,0.6911249095937477,0.7154674764452628,0.2327560115811184,42,0.97
773,773,208568,4.899259837896805,4.7142375252547195,5.001502229267999,4.017066737126346,3.9329301428307897,4.9006165544170335,3.993030396871041,2.0236639119224082,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,208568,0.4472973637882927,0.3995570970853777,0.3805029268889495,0.7262750516331287,0.5216893111384766,0.7304658809009141,0.7442319628673469,0.6259070127552985,42,0.97
774,774,211151,4.6637035749547335,4.659583461983927,4.82060006076449,3.5135372279342345,3.5165353738957994,4.813481795405637,1.7481880270062005,1.8907562212385511,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,211151,0.196579135094038,0.3523362931730043,0.11177707531018033,0.4337803540671814,0.33546944027614045,0.6765632043868021,0.3414569664256534,0.5869827665851016,42,0.97
775,775,215713,5.0734245696680516,4.899234849416494,4.990669695106604,4.273584599064604,4.217299658976496,4.8727648876343626,4.083129818932978,2.0541532356657446,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,215713,0.6326724945757762,0.5593937468377392,0.3644114560605045,0.8752834276631174,0.6488649111328804,0.7132364835628344,0.7603978170438165,0.6348363225404744,42,0.97
776,776,215167,5.0442672916037585,4.854184543833607,5.006562704801016,4.106666761969916,4.029870564003954,4.893276124604714,4.061573107052268,2.2811242941865264,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,215167,0.6016384604196839,0.5204705356652788,0.3880201424549856,0.7783227105887476,0.5650429602690337,0.7259249971234514,0.7565300601502353,0.7013086034891207,42,0.97
777,777,210471,5.014410172618298,4.9277859779718165,4.903104152225477,3.946530892017341,3.908967300418389,4.854043544602349,3.57611089412084,1.6898414010164169,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,210471,0.5698595389320857,0.5840617616623254,0.2343349330738161,0.6853015628780823,0.5109726601321605,0.7016552212880134,0.6694272667822515,0.5281414920032604,42,0.97
778,778,208392,4.889793114031033,4.793517992456123,4.912755045756788,3.9370362095936833,3.905093968327871,4.8484221316169975,4.111504474502027,1.7065470791964608,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,208392,0.4372212986923385,0.4680549757746562,0.2486711049624777,0.6797862073461927,0.5092404303936653,0.6981777433086225,0.7654888657291397,0.5330340300240051,42,0.97
779,779,213037,4.8690641502413206,4.764758787315071,4.920785298416988,4.141688039619474,4.03734680356809,4.920821169708712,2.1953460668009805,2.2811242941865264,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,213037,0.4151580811021436,0.4432071839478571,0.26059985353611914,0.7986661816812677,0.5683864805772507,0.7429647143689331,0.4216871332761041,0.7013086034891207,42,0.97
780,780,212764,4.901942129070976,4.757949932359394,4.960472152540323,3.96732329217185,3.9205928620848085,4.863210414234231,3.8231088966473954,1.801815146617585,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,212764,0.4501523050394027,0.4373243714818047,0.3195537276604563,0.6973796371196919,0.5161718383008971,0.7073259641008756,0.7137442401805791,0.5609348812793279,42,0.97
781,781,204331,4.7620044659925655,4.682812708299168,4.895671720761087,3.980698143255593,3.93641319971148,4.860764884148424,4.201692837656975,1.7765559295483158,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,204331,0.3012073244372049,0.3724062316119703,0.2232942336112771,0.7051489395166963,0.5232470021829325,0.7058131279076463,0.7816706779296121,0.5535372959461408,42,0.97
782,782,203994,4.926124706122732,4.834318953670664,4.908285712075227,3.789584223497788,3.7613263224214566,4.844737901322631,4.073937081694325,1.89525675145804,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203994,0.4758914333816167,0.5033067772629058,0.2420320165010015,0.594132986847129,0.4449447320510802,0.6958986313214681,0.7587484341034852,0.5883008223368676,42,0.97
783,783,207576,5.018087910246165,4.944951259898637,4.889616583166694,3.806687257948668,3.7719547489639487,4.851212422325465,4.262838692886676,2.2386732432838445,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,207576,0.5737740001828469,0.5988924689045501,0.21429947130444216,0.6040679495411654,0.4496979719231253,0.699903852833057,0.7926416137748982,0.6888761012989352,42,0.97
784,784,213388,5.238647352482118,5.087227552205976,4.9678997766041135,4.327889981648543,4.2194797380651385,4.924890188690396,4.187610959977944,2.270072940197258,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,213388,0.8085301131747995,0.7218183869124575,0.3305872858441994,0.9068288210613664,0.64983988506782,0.7454818615601115,0.7791440736975269,0.6980720291345524,42,0.97
785,785,213487,4.7628853130320605,4.6679756595165545,4.911389597902735,3.8568496787251734,3.803730170974544,4.869599421356966,3.886174754217728,2.0650565885232868,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,213487,0.30214486864313983,0.35958710473880817,0.24664276478058605,0.6332067424546937,0.4639085610679976,0.7112782856323796,0.7250596674459742,0.638029552281536,42,0.97
786,786,210722,5.306198170081086,5.120738405542944,5.0019396726762215,4.362256220783096,4.289455165670285,4.889280994221282,4.434594443780455,2.347759220310787,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,210722,0.8804289500969444,0.7507715761112363,0.3811527386262271,0.9267917875581424,0.6811342625776426,0.7234535583643025,0.8234584421116009,0.7208237591181745,42,0.97
787,787,212836,4.776096078605236,4.667751719421234,4.9248243566640735,3.8446014196263465,3.80291048941904,4.8581708703087045,3.19468080587753,1.7304592464864519,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,212836,0.3162059668403723,0.35939362175334644,0.2665997781141538,0.626091864825042,0.4635419834719229,0.7042084377649078,0.6009901664774296,0.5400371092383788,42,0.97
788,788,214588,4.8700636106212025,4.700919945420288,4.985623583939159,4.010537421352499,3.952550293898202,4.874467049841461,3.3182303493789846,1.8630848198706824,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,214588,0.4162218733909349,0.38805078285521066,0.35691557841652344,0.7224822446422371,0.5304638257833603,0.7142894628774591,0.623157721586062,0.5788787326260789,42,0.97
789,789,212933,4.764006423755238,4.582517883604061,4.997968491855448,3.8834570076301134,3.8242560376296817,4.87568086704116,3.8367797083017634,1.7884511973162174,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,212933,0.3033381414993777,0.2857520659941599,0.3752536443441423,0.6486626442022887,0.4730881294079978,0.7150403457238106,0.7161970899616418,0.5570210246037967,42,0.97
790,790,203294,5.120010597390454,5.008723630094409,4.927766905593506,4.3288533987361735,4.243360547673767,4.901972787658881,2.7371449173561047,2.087142283721433,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203294,0.6822571084874607,0.6539914388223309,0.27097086428418393,0.9073884593437952,0.6605198494025808,0.7313048641326625,0.5188979811440515,0.6444977185126193,42,0.97
791,791,204282,4.822130776023267,4.684620978026968,4.953989776053089,4.031388658582912,3.975293915356206,4.8725746989332475,4.258888125910148,1.8997111212854108,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,204282,0.3652037631671163,0.3739685665076218,0.30992431218027505,0.7345944966875462,0.5406352173733269,0.7131188303995133,0.7919327935827661,0.5896053592436604,42,0.97
792,792,203569,4.8470004008106375,4.763465431128747,4.9000149325076325,4.1145819596760544,4.047391702200444,4.883670216754725,2.425680900913741,3.0265822864199214,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203569,0.3916741622008884,0.4420897314620156,0.2297459709499297,0.7829205609966534,0.5728787553743777,0.7199826596528833,0.4630143610741748,0.9196284783581664,42,0.97
793,793,203437,4.915243064474564,4.738336526988254,4.993386487703604,4.0513435775285584,3.994053063587675,4.873770487767085,4.351607149346689,2.142107792752108,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203437,0.4643093769962787,0.4203784993241264,0.3684471865895027,0.7461860873995279,0.5490246747387171,0.7138585606681334,0.8085686629141966,0.6605952896416618,42,0.97
794,794,204671,5.098239685153566,4.960613457647908,4.9541061301167595,4.027542865955172,3.9730354406869335,4.870987306805793,3.734365303741672,2.1018158059109573,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,204671,0.6590848757269461,0.6124245198536401,0.3100971533634578,0.7323605184776949,0.5396251834040395,0.7121368493242466,0.6978216521197621,0.6487951055708857,42,0.97
795,795,210049,4.81678750230479,4.723168236542887,4.910099184322508,3.835259245307981,3.807332039291192,4.84440712729715,3.2952591311093182,1.645029063220507,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,210049,0.35951656085972417,0.4072731815134851,0.2447258862207349,0.6206650995571175,0.4655193869064311,0.695694010278189,0.619036170567144,0.5150174473459871,42,0.97
796,796,215941,5.053684993101675,4.891453824238682,4.978711073206784,4.191182652457311,4.116242357963335,4.8914202792217845,3.628348063332037,1.8960850921578456,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,215941,0.61166234774256,0.5526709847562046,0.3466472087862922,0.8274170523827169,0.6036701129549398,0.7247769474304095,0.6787997848376867,0.5885434158026494,42,0.97
797,797,211602,4.732277945086543,4.606574819558959,4.942183015184922,4.009654813542884,3.977266212427293,4.848868517966926,3.585325349404221,1.7304592464864519,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,211602,0.26956740718892824,0.3065371236362657,0.2923856508423173,0.7219695475715988,0.541517267133028,0.6984538836146671,0.6710805464262024,0.5400371092383788,42,0.97
798,798,206268,5.0605185978889455,4.910576384417048,4.9664221729341085,4.106687827907106,4.041037207867029,4.882130548687598,4.400400159429956,1.94011788043947,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,206268,0.6189358087257739,0.5691927694222629,0.3283923408758662,0.7783349475576142,0.5700369014356488,0.7190302012917988,0.8173232216870028,0.6014391563110825,42,0.97
